mentions_count,name
412,Donald Trump
197,Cambridge Analytica
157,Robert Mueller
84,Scott Pruitt
81,Kanye West
81,Hillary Clinton
79,Barack Obama
61,James Comey
58,Bill Clinton
57,John Ford
56,Emmet Flood
56,Mike Pompeo
55,Mark Zuckerberg
55,Prince Harry
52,Harold Bornstein
47,Ronny Jackson
46,Nancy Pelosi
46,Sarah Huckabee Sanders
44,Mike Pence
44,Jeff Sessions
41,Benjamin Netanyahu
39,Jon Tester
38,Joe Arpaio
38,Harvey Weinstein
37,Mitch Mcconnell
37,Austin Beutner
34,Meghan Markle
33,Sarah Sanders
