mentions_count,name
118,Angela Merkel
59,Vladimir Putin
44,Justin Trudeau
41,Donald Trump
30,Ali Bongo
29,Farida Hammiche
26,Maarten Fayulu
24,Ali Bongo Ondimba
23,Joe Perry
18,Alain Berset
18,Kim Kardashian
18,Barack Obama
16,Tayyip Erdogan
15,Hubert Zegg
15,Basel Kantonalbank
14,Corinne Casagrande
14,António Guterres
13,Jamal Khashoggi
13,Jean-Pierre Hellegouarch
13,Scott Morrison
12,Jeanne Darc
12,Horst Alain Berset
12,Javier Bardem
12,Alice Weidel
11,Doris Leuthard
11,Patrik Gisel
11,Horst Seehofer
11,Friedrich Merz
