mentions_count,name
183,Donald Trump
51,Nancy Pelosi
44,Ted Cruz
37,Charles Dutoit
37,Jeff Sessions
35,El Chapo
32,Hillary Clinton
29,Le Matin
26,Nicolas Mathieu
23,Asia Bibi
23,Bernie Sanders
23,Andrew Gillum
23,Ilhan Omar
22,Ron Desantis
21,Kirill Serebrennikov
20,Francis Lai
20,Christophe Castaner
20,Yves Bertossa
19,Stacey Abrams
18,Ueli Maurer
16,Angela Merkel
16,Marc Ravalomanana
15,Barack Obama
15,Christian Estrosi
15,Rashida Tlaib
13,Vladimir Putin
13,Guillaume Barazzone
12,Cross Guardian
12,Sharice Davids
12,Canton Zurich
