mentions_count,name
38,Donald Trump
38,Salman Khan
35,Cecil Taylor
28,Francis Huster
27,Carles Puigdemont
24,Angela Merkel
24,Lyle Menendez
23,Janis Joplin
21,Gabby Giffords
21,Fabrice Gottraux
19,Sergio Moro
18,Selfie A Christian
17,Mark Kelly
16,Jordi Sanchez
16,Boris Senff
16,Philippe Magistretti
15,Le Matin
15,Arthur Grosjean
15,Nuria Gorrite
15,Pascal Broulis
15,Radovan Vitek
15,Edward Mcmullen
14,Cambridge Analytica
14,Mehr Infomationen
14,Cecile Taylor
13,Anthony Burgess
12,Barack Obama
12,Rodrigo Herrera
12,Migros Sonntagszeitung Veloland
12,Otto Ineichen
