mentions_count,name
68,Theresa May
49,Francis Heaulme
43,Jamal Khashoggi
39,Donald Trump
35,Patrick Dils
33,Johann Schneider-Ammann
24,Nicolas Maduro
22,Ueli Maurer
17,George Bush
17,Gina Haspel
14,Maarten Griffiths
14,Edward Philippe
14,Teresa May
13,George Soros
13,Canton Lucerne
13,Charterhouse Ittingen
13,Lopez Obrador
11,Anwar Gargash
11,Le Matin
10,Selahattin Demirtas
9,Guillaume Barazzone
9,Tayyip Erdogan
8,Bundesrat Schneider-Ammann
8,Riek Machar
8,Salva Kiir
8,Christoph Blocher
8,Hannes Binder
7,Arabia Mohammed
7,Villa Sutter
7,Cyril Beining
