mentions_count,name
127,Theresa May
98,Donald Trump
86,Michael Cohen
61,Jawad Bendaoud
47,Christophe Castaner
39,Stormy Daniels
30,Teresa May
30,Louis Delluc
26,Le Matin
25,Mikhail Cohen
22,Adrian Urwyler
22,Susanne Genner
19,Angela Merkel
19,Graham Brady
19,Doris Leuthard
18,Radisson Blu
18,Meng Wanzhou
16,Karen Mcdougal
15,Connie Moultroup
15,Genevieve Purinton
15,Meier Tobler
15,António Guterres
15,Steffen Seibert
13,Khamzat Azimov
13,Carlo Sommaruga
13,Simonetta Sommaruga
13,Jeremy Corbyn
13,Robert Mueller
12,Donald Tusk
