mentions_count,name
49,Donald Trump
48,Lopez Obrador
48,Saddam Hussein
46,Christophe Castaner
45,George Bush
36,Jamal Khashoggi
35,Vladimir Putin
31,Heidi Zgraggen
28,Viola Amherd
24,Ronald Reagan
24,Barack Obama
20,Max Aebi
19,Angela Merkel
15,Mauricio Macri
14,Bill Clinton
13,Santa Claus
12,Barbara Bush
12,Carlos Ghosn
12,Andres Manuel Lopez
12,Agglo Obersee
12,Pope Francis
12,Joshua Greenberg
12,Rania Youssef
11,Gerta Keller
11,Johannes Althusius
11,Theresa May
10,Shinzō Abe
10,Matignon Philippe
9,Bruce Mcarthur
9,Steffen Seibert
