mentions_count,name
74,Mario Testino
54,Angela Merkel
48,Mahmoud Abbas
42,Donald Trump
38,Alexander Studhalter
37,Patrik Gisel
31,Mark Wahlberg
30,Daniel Visentini
27,Catherine Deneuve
24,Borge Brende
23,Michelle Williams
23,Claudia Salzmann
21,Emmanuel Besnier
19,Manning Chelsea
18,Mohseini Ejeie
18,Bruce Weber
17,Bradley Birkenfeld
16,Yannick Buttet
16,Roger Federer
14,Mark Gasche
14,Tibor Szvircsev
13,Lgbt Cathy Macherel
13,Mangala Samaraweera
12,Matthias Schssler
12,Yuan Meng
12,Pope Francis
11,Harvey Weinstein
11,Alain Berset
10,Barack Obama
10,Serena Williams
