mentions_count,name
50,Donald Trump
49,Paul Manafort
34,Mikhail Cohen
30,Cristina Kirchner
28,Taissa Thierry
24,John Milton
24,Dieter Behring
22,Michael Cohen
21,Robert Mueller
18,Hermann Hesse
17,Kofi Annan
15,Abu Bakr Al-Baghdadi
14,Kevin Spacey
14,Tony Bowden
14,Wilbur Ross
14,Vladimir Putin
13,Angela Merkel
12,Hillary Clinton
12,Le Matin
12,Asia Argento
12,Catherine Lehmann
11,Lanny Davis
10,Corine Mauch
10,Karen Mcdougal
9,Roberto Baratta
9,Samah Hadid
9,Oscar Centeno
9,Canton Lucerne
9,Mauricio Macri
9,Matthias Krull
