mentions_count,name
104,Tariq Ramadan
47,Donald Trump
29,Selfie A Christian
27,A Selfie A Christian
26,Bill Cosby
25,Justice Geneva
23,Erwin Sperisen
21,Roger Waters
21,Didier Tribolet
21,Theresa May
20,Le Matin
19,Vladimir Putin
18,Marta Rovira
18,Johnny Hallyday
14,Derwin Sperisen
14,Ronaldo Schemidt
13,Lenin Moreno
13,Pirmin Zurbriggen
13,Jean-Pierre Pernaut
12,A Thierry Mertenat
12,Alderman Canaan
12,Willy Tribolet
12,Rex Tillerson
12,Marie Antoinette- Whetstone
12,Geisterflughafen Dominique
11,Daniele Ganser
11,Tayyip Erdogan
11,El Comercio
11,Barack Obama
10,Sami Ferchichi
