mentions_count,name
55,Joseph Oliver
51,Martin Luther
50,Donald Trump
42,Maarten Luther King
34,Oliver Ivanovic
34,Lars Ulrich
29,Larry Nassar
29,Oscar Perez
26,Kim Wall
25,Grande Barriere
25,A Grande Barriere
22,Le Matin
21,Bernhard Odehnal
21,Theresa May
20,Steve Bannon
19,Matthias Schssler
19,Mahmoud Abbas
18,Peter Madsen
17,David Turpin
17,Claudia Salzmann
15,Temple Mount
14,States Ferrero
14,Pope Francis
14,Marina Rollman
14,Simone Biles
14,Luc Duroux
13,Mihai Tudose
13,Salvador Allende
12,Dicky Durbin
