mentions_count,name
75,Serge Sarkisian
60,Andrea Nahles
43,Nikol Pachinian
34,Kim Jong
24,Vladimir Putin
23,Angela Merkel
23,Donald Trump
21,Jessica Jaccoud
18,Rolf Haldemann
18,Verne Troyer
16,Saddam Hussein
15,Gertrude Stein
15,Natalie Portman
15,Queen Elizabeth
14,Michael Lauber
14,Mohamed Abdel Samad
13,Viktor Orbán
13,Dimitrij Ovtcharov
13,Marius Robyr
13,Dawood Amin
12,Le Matin
12,Mario Fehr
12,Murfreesboro Pike
12,Nouri al-Maliki
12,Piz Cengalo
12,Albert Hall
12,Harry Kazianis
12,Meghan Markle
11,Tom Jones
