mentions_count,name
993,Donald Trump
390,Vladimir Putin
384,John McCain
343,Le Matin
318,Aretha Franklin
313,Johann Schneider-Ammann
301,Barack Obama
297,Angela Merkel
293,Canton Lucerne
292,Kofi Annan
270,Andrew Brunson
261,Paul Manafort
251,Nicolas Maduro
238,Piz Segnas
217,Michael Cohen
209,Simonetta Sommaruga
203,Matteo Salvini
172,Gaza Gaza
170,Hillary Clinton
157,Pope Francis
157,John Milton
152,Harvey Weinstein
151,Chrystia Freeland
148,Julio Borges
142,Emmerson Mnangagwa
136,Mikhail Cohen
135,Justin Trudeau
129,Robert Mueller
