mentions_count,name
70,Jamal Khashoggi
46,Yamal Khashoggi
33,Gerhard Pfister
32,Jair Bolsonaro
26,Doris Leuthard
21,Donald Trump
16,Peter Hegglin
15,Roland Kaufmann
14,Heidi Zgraggen
14,Heiko Maas
13,Vladimir Putin
12,Eva Loubrieu
12,Susannah Walker
11,Angela Merkel
11,Tayyip Erdogan
10,A Verhaltenskodex Seeschiffs
10,Prince Harry
10,Van Spijk
10,Jarosław Kaczyński
10,Le Dimanche
10,Delphine Ernotte
9,Urner Josef Dittli
9,Luca Zanetti
9,Rafal Trzaskowski
8,Egon Schiele
8,Gina Paola
8,Puyuma Expresszug
8,Kurt Vile
8,Mikhail Wrase
