mentions_count,name
88,Donald Trump
71,Bill Cosby
31,Bundesrat Berset
27,Grande Barriere
19,Neil Diamond
18,Yves Bertossa
17,Theresa May
16,Le Matin
14,Carmen Perrin
13,Isabelle Square
13,Narendra Modi
13,Barack Obama
11,Dominic Wuillemin
11,Charles Herbert Best
11,Gerhard Pfister
11,Ulrich Schaad
10,Nicolas Maduro
10,States Parker
10,Canton Zurich
10,Alain Berset
10,Markus Schwab
10,Niki Lauda
9,Yvan Aymon
9,Lindsey Graham
9,Angela Merkel
9,Klaus Schwab
9,Diosdado Cabello
8,Valais Pascal
8,Pacific Ocean
8,Marshal Haftar
