mentions_count,name
122,Naim Cherni
65,Angela Merkel
61,Nicolas Maduro
60,Bill Cosby
57,Stephen Hawking
49,Donald Trump
43,Jerry Springer
43,Qaasim Illi
42,Robbie Williams
42,Nicolas Blancho
30,Horst Seehofer
28,Antonio Vasquez
28,Cappato Ugarte
26,Le Matin
23,Herve Fox
23,David Alexander Cecil
22,Delcy Rodriguez
20,Didier Lombard
20,Daniel Ortega
20,Caceres Sochi
18,Hillary Clinton
18,Christine Talos
18,Joan Baez
16,Haris Seferovic
15,Tareck El Aissami
15,Gina Maarten
15,Canton Lucerne
14,Arthur Rutishauser
14,Emile Cilliers
14,Los Cabos
