mentions_count,name
72,Theresa May
53,Donald Trump
25,Armin Capaul
25,Marcel Winistoerfer
20,Donald Tusk
17,Pedro Sanchez
16,Lopez Obrador
15,John Bauer
15,Simonetta Sommaruga
14,Crawford Spence
14,Rodrigo Rato
14,Teresa May
14,Boris Johnson
14,Joseph Kabila
13,Christophe Castaner
13,Alain Berset
13,Djouma Ngom
13,Carlos Ghosn
12,Claudia Candreia
12,Lisa Mazzone
11,Olga Sanchez Cordero
11,Silvia Schenker
11,Amy Lee
11,Afp Orlinda
11,Easter Charbonneau
11,Kirstjen Nielsen
10,Le Dimanche
10,Mark Rutte
10,Petro Poroshenko
10,Roger Nordmann
