mentions_count,name
36,Leslie Moonves
31,Linard Pitschen
25,Nicolas Bloch
22,Delia Sclabas
20,Daniel Ortega
16,Hun Sen
16,Ronan Farrow
15,Mark Francelet
15,Vladimir Putin
14,Stewart Rhodes
14,Christine Walker
14,Donald Trump
14,Edward Burmila
14,Gaza Gaza
13,Basel Rheinufer
13,Olivia Tanner
12,Harvey Weinstein
12,Calle Chihuahua
12,Rachid Chammakhi
12,Luke Skywalker
11,Plaine Morte
11,Loej Laszlo Polgar
11,Al Qaeda
11,Werner Switzers
10,Iyad Ag Ghaly
10,Camille Maarten
10,Mahamat Saleh Annadif
10,Temple Mount
10,Noufal Ibrahim
