mentions_count,name
64,Jamal Khashoggi
37,Ueli Maurer
35,Johann Schneider-Ammann
34,Andrew Brunson
18,Fred Haise
17,Donald Trump
15,Angela Merkel
15,Hatice Cengiz
14,Nicolas Hulot
13,Nikki Haley
13,Christine Lagarde
13,Sabina Spielrein
13,Doris Leuthard
12,Joseph Drouhin
12,Abdel Nour
11,Canton Lucerne
11,Tayyip Erdogan
11,Mark Bateman
10,Brett Kavanaugh
10,Taline Abdel Nour
10,Yamal Khashoggi
10,Nazifa Yousefibek
10,Valentine Villard
10,Wilbert Estrada
10,Javier Gallegos
10,Josef Mengele
10,Mathias Schlegel
9,Rick Scott
9,Heiko Maas
9,Christoph Blocher
