mentions_count,name
40,Brett Kavanaugh
30,Boris Johnson
30,Ianina Statchko
26,Donald Trump
23,John McCain
22,Dora Hari
22,Heiko Maas
21,Nicolas Hulot
21,Roland Bishop
21,Beni Hess
20,John McCain
18,Pope Francis
18,Angela Merkel
18,David Davis
17,Meghan Mccain
17,Vladimir Putin
16,Kafr Qana
16,Hermann Nitsch
15,Emil Frey
14,Barack Obama
14,Roger Kuster
14,Ariana Grande
14,Peggy Cove
12,Mauricio Macri
12,Bruno Rohner
11,Aleksandr Sachartschenko
11,Alexander Zakharchenko
11,Patrick Kessler
10,Monika Ribar
10,Freiburg Wallis
