mentions_count,name
67,Tariq Ramadan
51,Kim Jong
38,Donald Trump
31,John Key
31,Claudia Salzmann
30,Ramadan Tariq
29,Le Matin
27,David Sorensen
24,Mary Lou Mcdonald
21,Salah Abdeslam
18,Gerry Adams
18,Angela Merkel
15,Kim Yong
15,Meat Loaf
14,A Gerald Cordonier
13,Ernesto Bertarelli
12,Patrisse Cullors
11,Charles Herbert Best
11,Abdel Rahman
11,Juliette Armanet
11,Raj Shah
11,Vladimir Putin
10,Benjamin Netanyahu
10,Abdulla Yameen
10,Forza Nuova
10,Lou Mcdonald
10,Christopher Wren
10,Nancy Pelosi
10,Kate Middleton
