mentions_count,name
177,Salah Abdeslam
131,Tariq Ramadan
71,Julian Assange
58,Jawad Bendaoud
58,François Hollande
46,Donald Trump
41,Le Matin
39,Martin Wagner
35,Elena Burenina
33,Thomas Fabius
29,Holland Sarkozy
29,Square Franois Holland
25,Maarten Wagner
24,Maumoon Abdul Gayoom
21,Christian Constantine
20,Clarence Rodriguez
20,Abdulla Yameen
20,Quentin Tarantino
19,Mohamed Nasheed
17,Catholic Pope
16,Sofien Ayari
16,Francis Huster
14,Sophie Roselli
14,Zacarias Moussaoui
14,John Ford
14,Christopher Neuhaus
14,Marc Bonnant
13,Hillary Clinton
13,Claus Hulverscheidt
13,Travis Kalanick
