mentions_count,name
43,Theresa May
29,Damir Sagolj
22,Donald Trump
21,Roland Hausin
21,Doris Leuthard
20,Paulo Coelho
18,Charles Michel
16,Kim Jong
16,Juan Guillermo
15,Christophe Castaner
14,Pamela Anderson
14,Christoph Anrig
12,Roland Laux
12,Guillermo Arriaga
12,Vaimalama Chaves
12,Ranil Wickremesinghe
12,Mathias Rust
11,Ren Pollesch
10,Werner Kieser
10,Barack Obama
10,Eduardo Bolsonaro
10,Aidan Canavan
10,Jennifer Lawrence
10,Edward Philippe
10,Jair Bolsonaro
10,Nile Gardiner
10,Pete Davidson
10,Brunaupark Wiedikon
10,Abu Bakr Kenaan
9,Fethullah Gülen
