mentions_count,name
118,Donald Trump
68,Steve Bannon
67,Maarten Shkreli
38,Vladimir Putin
36,Bill Richardson
29,Ahmet Altan
26,Mauro Poggia
25,Rex Tillerson
24,Porsche Automobil
24,Tariq Ramadan
22,Ulrich Giezendanner
20,Theresa May
19,Magyd Cherfi
19,Gerhard Pfister
19,Ivana Goretta
18,Vincent Veillon
18,Kiyo Matsumoto
18,Marcel Mauss
18,Pascal Broulis
17,Franois Longchamp
17,Patrik Gisel
17,Rick Scott
17,Heiko Maas
17,Edmond Kaiser
16,Steven Cohen
15,Christoph Blocher
14,Arthur Rutishauser
14,Thierry Mertenat
14,Cathy Macherel
13,Florent Quiquerez
