mentions_count,name
57,Rudolf Diesel
46,Kendrick Lamar
45,Trumpmania Davos
42,Patricia Kopatchinskaja
41,Silvio Berlusconi
39,Theresa May
39,Donald Trump
32,Natalia Veselnitskaya
28,Natalia Weselnitskaja
22,Le Matin
22,Hillary Clinton
19,Miloš Zeman
18,Sun Myung Moon
18,Alessia Cara
18,Mauro Poggia
17,William Browder
16,Square Muslim
16,Salah Abdeslam
16,Vladimir Putin
14,Randy Newman
13,Bruce Mcarthur
12,Mia Engiadina
12,Becker Geneva
12,Lady Gaga
11,Pierre-Yves Jost
11,Angela Merkel
11,Carlo Sommaruga
11,Leonard Cohen
11,Andrej Babis
11,Ueli Maurer
