mentions_count,name
148,Mont Blanc
91,Jamal Khashoggi
30,Mary Bono
30,Donald Trump
28,Wojciech Janowski
28,Yeni Safak
26,Donald Tusk
26,Yamal Khashoggi
25,Mauro Poggia
24,Faegre Baker Daniels
21,Michel Barnier
19,Peter Hegglin
19,Jair Bolsonaro
19,Vladimir Putin
18,Dennis Hof
18,Amy Mcgrath
18,Paul Collart
18,Theresa May
17,Alois Huber
17,States Hegglin
16,Gaza Gaza
15,Imran Ali
14,Le Matin
13,Annie Ernaux
13,Pedro Sanchez
12,Vasfije Krasniqi Goodman
12,Johann Schneider-Ammann
12,Massimo Beck
12,Abu Zahi
