mentions_count,name
63,Sergio Mattarella
47,Lionel Girardin
46,Mamoudou Gassama
43,Serge Dassault
32,Donald Trump
31,Rudolf Diesel
31,Kim Jong
30,Mahmoud Abbas
28,Ivan Duque
27,Gustavo Petro
25,Le Matin
21,Ibrahima Boubacar
20,Josef Pittino
20,Mariano Rajoy
20,Tsb Zurich
18,Silvio Berlusconi
15,Paolo Savona
15,Carlo Cottarelli
14,Ananas Roch
14,Erich Brgler
11,Hans Ulrich- Miller
10,Luis Barcenas
10,Michel Temer
10,States Vonlanthen
10,Nicolas Walder
10,Roland Garros
10,A Antoine Hrlimann
10,Anne Hidalgo
10,Bertrand Buchs
9,Pablo Iglesias
