mentions_count,name
111,Silvio Berlusconi
68,Saddam Hussein
48,François Hollande
41,Jimmy Kimmel
38,Thomas Fabius
38,Matteo Renzi
36,Adama Dieng
34,Matteo Salvini
30,Bruce Mcarthur
28,Beppe Grillo
27,Angela Merkel
25,Li Keqiang
24,Kim Jong
24,Holland Sarkozy
24,Le Matin
24,Square Franois Holland
22,Doris Leuthard
22,Vaud A Lausanne
21,Pascal Broulis
20,Markus Imhoof
19,Forza Italia
19,Rudolf Diesel
18,Nuria Gorrite
17,Greta Gerwig
16,Matthias Fenzl
16,Donald Trump
15,Partito Democratico
15,Catholic Pope
14,Salma Friedrich August
