mentions_count,name
76,El Chapo
65,Nuon Chea
62,George Soros
53,Khieu Samphan
50,Theresa May
47,Johann Schneider-Ammann
46,Donald Trump
44,Mark Zuckerberg
44,Alice Weidel
43,Michel Fourniret
42,Tariq Ramadan
35,Jesus Zambada
35,Julian Assange
34,Dieter Behring
34,Mark Walder
30,States Hegglin
26,Kim Jong
24,Teresa May
24,Rick Scott
21,Cristian Amsler
21,Nancy Pelosi
20,Walt Disney
20,Frederik Paulsen
19,Viola Amherd
19,Angela Merkel
18,Jamal Khashoggi
18,Sheryl Sandberg
17,David Hockney
17,Simonetta Sommaruga
