mentions_count,name
79,Emmerson Mnangagwa
54,Nelson Chamisa
27,Gaza Gaza
26,Le Matin
22,Donald Trump
18,Betty Bossi
14,Julian Loichat
14,Philipp Lahm
13,Patrik Gisel
13,John Emperor
12,Samia Hurst
12,Serge Veron
12,Thierry Burkart
12,Al Hajja
12,Robert Mugabe
12,Hun Sen
11,Vladimir Putin
11,Gustav Kaufmann
11,Elvira Truttmann
11,Markus Imhoof
11,Hillary Clinton
10,Ibrahim Boubacar
10,Theresa May
10,Frank Philip Stella Mccartney
10,Nick Hayek
10,Demmerson Mnangagwa
9,Schmuckmesse Baselworld
9,Christa Tobler
