mentions_count,name
58,Daniel Senn
35,Tariq Ramadan
34,Justin Trudeau
32,Fresenius Kabi
28,Willie Dille
27,Gaza Gaza
23,Le Matin
21,Chrystia Freeland
20,Peter Burkhardt
20,Canton Lucerne
19,Mont Blanc
19,Nils Melzer
18,Zeid Raad Al Hussein
17,Julio Borges
16,António Guterres
16,Johann Schneider-Ammann
15,Michelle Bachelet
15,Nicolas Maduro
14,Horace Andy
14,Mina Andreeva
14,Henda Ayari
12,Stefanie Prezioso
12,Donald Trump
12,Lakes Fribourg
11,Philip Roth
11,Brigitte Fassbaender
10,Dieter Mattis
10,Philipp Hildebrand
10,Jesmyn Ward
10,Mauricio Macri
