mentions_count,name
41,Jamal Khashoggi
36,Harvey Weinstein
34,Mauro Poggia
34,Basler Zeitung
33,Donald Trump
24,Jair Bolsonaro
20,Johann Schneider-Ammann
18,Dominik Zehnder
18,Michelle Oesch
16,Jacques Mariani
16,Andrew Brunson
16,Lionel Girardin
15,Kim Wall
15,Tayyip Erdogan
14,Fernando Haddad
14,Sajid Javid
13,Beno Kehl
13,Steven Mnuchin
12,Franois Margot
11,Canton Lucerne
11,Nina Hagen
11,John Milton
11,Arabia Mohammed
11,Hatice Cengiz
10,Christoph Blocher
10,Le Matin
9,Hugo Bnziger
9,Pedro Sanchez
9,Tamy Glauser
9,Doris Leuthard
