mentions_count,name
86,Donald Trump
55,Paul Haggis
51,Thomas Fabius
35,Juan Carlos
33,Juan Orlando Hernandez
33,Mikhail Wolff
32,Hillary Clinton
25,Rex Tillerson
24,Dominic Wuillemin
24,Winston Churchill
20,Alain Berset
20,King Felipe
19,Kevin Spacey
16,Roger Schawinski
16,François Hollande
16,Helene Arnet
15,Gustave Muheim
15,Natacha Reymond
14,Qasr Al
14,Qasr Al Hokm
14,David Letterman
14,Mohamed Morsi
14,Barack Obama
14,Richard Toye
14,Raúl Castro
14,Kate Wiley
13,Mohammad Javad Zarif
13,Catholic Pope
13,Nikki Haley
