mentions_count,name
1890,Tariq Ramadan
1070,Donald Trump
752,Le Matin
679,Salah Abdeslam
600,Angela Merkel
450,Nikolas Cruz
438,Stefanie Christian
334,Susanne Ruoff
309,François Hollande
284,Vladimir Putin
274,Kim Jong
259,Nicolas Maduro
248,Claudia Salzmann
248,Jawad Bendaoud
243,Jacob Zuma
217,Barack Obama
215,Dani Arnold
209,Cyril Ramaphosa
205,Theresa May
199,Thomas Fabius
185,Ramadan Tariq
177,Sylvie Vartan
172,Doris Leuthard
168,Mauro Poggia
162,Carles Puigdemont
152,Anna Gabriel
152,Ueli Maurer
150,Rudolf Diesel
