mentions_count,name
71,François Hollande
47,Theresa May
45,Tariq Ramadan
43,Keith Richards
36,Sun Myung Moon
35,Holland Sarkozy
35,Square Franois Holland
29,Mick Jagger
28,Nils Melzer
27,Mauro Poggia
26,Thomas Fabius
24,Thierry Cerutti
24,A Thierry Mertenat
21,Steve Bannon
21,Donald Trump
20,Jean-Pierre Garbade
20,Vladimir Putin
19,Le Matin
18,Tibor Gaspar
16,Christopher Lewis
16,John March
15,Thrse Walter
15,Mont Blanc
15,Luc Recordon
14,A Cedric Jotterand
14,Simonetta Sommaruga
14,Vaud Luc Recordon
14,Gustave Courbet
14,Donald Tusk
13,Basler Kantonalbank
