mentions_count,name
232,Johann Schneider-Ammann
63,Bill Cosby
57,Donald Trump
53,Brett Kavanaugh
50,Simonetta Sommaruga
39,Andrea Constand
38,Bundesrat Schneider-Ammann
36,Julian Assange
26,Albis Rieden
23,Jacinda Ardern
23,Doris Leuthard
21,Hartmut Hopp
21,Hasan Rohani
20,Gary Kurtz
20,Johann Schneider
20,Le Matin
18,Franois Longchamp
18,Theresa May
18,Guillaume Favre
18,James Hogg
17,Carlo Sommaruga
16,Angela Merkel
15,Mauricio Macri
15,Kim Jong
15,Blasey Ford
14,Jean-Pierre Pernaut
14,Ulf Kristersson
13,Herbert Meier
13,Federica Mogherini
12,Nelson Mandela
