mentions_count,name
57,Donald Trump
47,Kim Jong
38,Carlo Sommaruga
26,Jair Bolsonaro
25,Angela Merkel
24,King Moore
20,Le Matin
20,Asia Argento
20,Johann Schneider-Ammann
19,Shinzō Abe
19,Marielle Franco
18,Michel Temer
18,Maarten Griffiths
17,Manfred Weber
16,Burt Reynolds
15,Dara Khosrowshahi
15,Chrystia Freeland
14,Theresa May
14,Flavio Bolsonaro
13,Mukhtar Ablyazov
12,Jim Mattis
12,Olivier Voinnet
12,Sacha Cohen Baron
12,Canton Lucerne
12,Priska Seiler
12,Yoshihide Suga
12,Edward Philippe
11,Brett Kavanaugh
