mentions_count,name
48,Jamal Khashoggi
40,Barack Obama
39,Meier Tobler
29,Donald Trump
28,Catholic Pope
28,Le Matin
27,Hillary Clinton
22,Johann Schneider-Ammann
22,Valentina Kumpusch
22,Mario Fehr
20,Sarah Akanji
18,George Soros
17,Cesar Sayoc
17,Debbie Wasserman Schultz
17,Jair Bolsonaro
17,Mary Jane
16,Caitlyn Jenner
16,Yamal Khashoggi
16,Rudolf Diesel
15,Lisa Mazzone
15,Fernando Haddad
15,Hatice Cengiz
15,Angela Merkel
14,Tayyip Erdogan
14,Sundar Pichai
13,Doris Leuthard
13,Sv Muttenz
13,Cory Booker
12,Gaza Gaza
