mentions_count,name
97,Donald Trump
78,Gary Cohn
71,Tariq Ramadan
70,Michel Fourniret
68,Pascal Broulis
60,Kim Jong
45,Simonetta Sommaruga
36,Frida Kahlo
32,Stormy Daniels
31,Le Matin
29,Patrick Siron
27,Juliette Morillot
24,Jawad Bendaoud
24,Zeid Raad
24,Bertrand Cantat
21,Rudolf Diesel
21,Sarah Fluck
20,Stephanie Clifford
20,Claude Dubois
18,Bernard Hinault
16,Vladimir Putin
16,Harvey Weinstein
16,Jan Kuciak
16,Sergei Skripal
15,Boris Johnson
15,Christine Talos
15,Beznau John
14,Joanna Parrish
14,Andr Schneider
