mentions_count,name
129,Nicolas Sarkozy
54,Ioulia Skripal
50,Carles Puigdemont
48,Dieter Krombach
44,Donald Trump
39,Malala Yousafzai
36,Amal Clooney
30,Erich Hess
29,Mark Zuckerberg
29,Le Matin
28,Moises Castillo
28,Virgin Mary
27,Arnaud Beltrame
26,Catholic Pope
25,Kim Jong
23,Serguei Skripal
22,Cambridge Analytica
20,Jeff Bezos
20,Simonetta Sommaruga
18,Nadejda Vostrikova
17,Matthew Michel
17,Theresa May
16,Susan Rice
16,Yang Jiechi
15,Barack Obama
14,Philippe Petel
14,Thierry Herzog
14,Shahid Khaqan Abbasi
14,Michel Temer
14,Rex Tillerson
