mentions_count,name
61,Donald Trump
45,Theresa May
34,Gaza Gaza
30,Ruth Metzler
29,Jared Kushner
26,Prince Harry
25,Pascal Couchepin
24,Le Matin
24,Robert Mueller
24,Alfie Evans
24,Salah Abdeslam
22,Vladimir Putin
19,Lisa Larsson
19,Ivanka Trump
19,Meghan Markle
18,Matthias Schssler
18,Thomas Markle
18,Saddam Hussein
17,Hillary Clinton
16,Jamaah Ansharut
16,Graziella Contratto
15,Han Guan
15,Benjamin Netanyahu
15,Werner Salzmann
14,Wang Yi
14,Silvio Berlusconi
14,John Milton
14,Palestinian Gaza
13,Niki Lauda
13,Sven Mary
