mentions_count,name
76,Donald Trump
68,Angela Merkel
52,Nelson Mandela
40,Silvio Berlusconi
37,Denis Cuspert
34,Canton Aarau
32,Stefanie Christian
32,Larry Nassar
30,Nikki Haley
25,Deso Dogg
24,Winnie Madikizela-Mandela
22,Mckayla Maroney
20,Paul Ryan
18,Jacques Toubon
15,Le Matin
14,Theresa May
14,Nelson Mandela Winnie
14,Harvey Weinstein
13,Migros Aar
12,Jamie Dantzscher
12,Carmen Estrada
12,Mandela Winnie
12,Rex Tillerson
11,Edward Philippe
11,Christoph Blocher
10,Jacinda Ardern
9,Pope Francis
8,Marianne Schmid
8,Barack Obama
