mentions_count,name
72,Donald Trump
60,Pascal Broulis
46,Jeff Bezos
40,Raúl Castro
34,Lloyd Blankfein
31,Tariq Ramadan
30,Kim Jong
30,Vladimir Putin
27,Ken Isaacs
27,Arthur Rutishauser
25,Jastina Doreen
24,Gerhard Pfister
22,Fribourg Lauriane
21,Maisie Williams
21,Steve Bannon
20,Gustavo Petro
20,Ivan Duque
19,Jan Kuciak
18,Andreas Meyer
18,Deng Xiaoping
16,Gabriel Cruz
16,Álvaro Uribe
16,Jastina Doreen Riederer
14,Cristian Lindner
14,Fabienne Riklin
13,Russell Stover
13,Karen Molinari
12,Thomas Dansembourg
12,Putin Vladimir
12,Ed Westwick
