mentions_count,name
99,Donald Trump
76,Tariq Ramadan
57,Angela Merkel
50,Le Matin
45,Jawad Bendaoud
41,Jon Venables
29,Ramadan Tariq
27,Bernard Borel
25,Steve Wynn
24,Kei Komuro
24,Dousman Sonko
24,Martin Schulz
23,Nicolas Maduro
21,Ousman Sonko
18,Lausanne Karim
18,Claudia Salzmann
18,A Pascal Gavillet
18,America Latin
16,Dalai Lama
16,Rex Tillerson
15,Vladimir Putin
14,Suu Kyi
13,Elena Burenina
13,Chuck Schumer
13,Cedric White
13,Franois Longchamp
13,Catholic Pope
12,Aung San
12,David Alexander Cecil
