mentions_count,name
51,Thomas Fabius
50,Angela Merkel
42,Donald Trump
42,François Hollande
38,Horst Seehofer
37,Najib Razak
30,Scott Pruitt
29,Canton Solothurn
27,Le Matin
25,Lech Wałęsa
24,Femi Kuti
21,Simonetta Sommaruga
21,Holland Sarkozy
21,Square Franois Holland
20,Canton Zurich
18,Rohani Hasan
17,Canton Lucerne
16,Johann Schneider-Ammann
15,Josephine Iyamu
15,Hasan Rohani
13,Daniel Ortega
13,Rafael Correa
12,Rudy Giuliani
12,Arthur Grosjean
12,Andrea Nahles
11,Sebastian Kurz
11,Lausanne Tamedia
10,Mohammad Javad Zarif
9,Daniella Camacho
9,Benedict Sartorius
