mentions_count,name
110,Piz Segnas
31,Donald Trump
28,Nicolas Maduro
25,Salva Kiir
24,Daniel Knecht
24,Riek Machar
21,Natalie Rickli
20,Lilo Meier
19,Simonetta Sommaruga
19,Meg Ryan
18,Andreas Widmer
18,Hillary Clinton
14,Sylvain Nicolier
13,Juan Manuel Santos
12,Shaykh Diallo
12,Phillip Herrmann
12,Cilia Flores
12,Sinforosa Sancho
12,Dana Sabraw
12,Ibrahim Keita
12,Daniel Ortega
11,Angkasa Pura
11,Marianne Kohler
11,Anna Netrebko
10,Amir Fuchs
10,Soumala Cisse
10,Andreas Tobler
10,Jorge Rodriguez
10,Fabio Zgraggen
10,Jared Kushner
