mentions_count,name
143,Pope Francis
109,A Pope Franois
100,Pope Franois
53,Deutsche Telekom
44,Donald Trump
41,François Hollande
33,Riek Machar
32,Le Matin
32,Pope Geneva
28,Angela Merkel
27,Burger King
27,Salva Kiir
24,Lex Koller
22,Kim Jong
21,Baron Empain
20,Nikki Haley
20,Alexis Tsipras
18,Gulnara Karimova
18,Horst Alain Berset
17,Justice Neuchtel
16,George Cabrera
16,Doris Leuthard
15,Canton Schaffhausen
15,Viktor Orbán
14,Nicolas Schmit
14,Mathilde Jaccard
13,Christine Lagarde
12,Thomas Marthaler
