mentions_count,name
97,Beat Richner
51,Kantha Bopha
42,Vladimir Putin
40,Angela Merkel
30,Le Dimanche
28,Jair Bolsonaro
23,Donald Trump
17,Bernhard Schaub
17,Leslie Moonves
17,Carles Puigdemont
16,Piz Cavardiras
16,Nathalie Taiana
16,Ulf Kristersson
15,Sergei Skripal
15,Flavio Bolsonaro
15,Jim Cummings
14,Serena Williams
14,Lenny Kravitz
12,Michel Roudil
12,Uwe Schulze
10,Aleksandar Vucic
10,Yoshihide Suga
10,Katrin Suder
10,Akira Matsushita
10,Doris Leuthard
10,Bio Suisse
10,Johnny Cash
10,Christian Barascud
9,Brigitte Dhallun
