mentions_count,name
76,Santa Claus
55,Meng Wanzhou
42,Edward Philippe
38,Viola Amherd
38,Angela Merkel
35,Simonetta Sommaruga
34,Donald Trump
32,Ueli Maurer
27,Le Matin
25,Lionel Girardin
22,Solidar Suisse
21,Doris Leuthard
18,Rebecca Ruiz
17,Matthias Giezendanner
16,George Soros
15,Alain Berset
15,Heidi Zgraggen
14,Franz Carl Weber
14,Thomas Aeschi
13,Lucerne Kantonalbank
13,Friedrich Merz
12,Sofien Ayari
12,Jamal Khashoggi
12,Marytrini Aguilar
11,Marcel Schwerzmann
11,Luke Lehmann
10,Martina Bircher
10,Sheryl Sandberg
10,Mark Zuckerberg
10,Bundesrat Schneider-Ammann
