mentions_count,name
66,Carlos Ghosn
48,Petro Poroshenko
32,Theresa May
22,Heiko Maas
19,Cross Guardian
17,Donald Trump
16,Dieter Meier
15,Jeremy Corbyn
15,Donald Tusk
14,Bundeshaus Dome
14,Ueli Maurer
14,Le Matin
14,Andrea Huber
13,Simonetta Sommaruga
13,Armin Capaul
12,Claude Haegi
12,Annick Girardin
12,Johann Schneider-Ammann
11,Adele Thorens
11,Maria Zakharova
10,Daniela Tejada
9,Marlon Brando
9,Arlene Foster
9,Sergey Lavrov
9,Isabelle Moret
9,Michel Balestra
9,Valais Cvp
9,Hiroto Saikawa
9,Greg Kelly
