mentions_count,name
195,Donald Trump
171,Kim Jong
65,Larry Kudlow
49,Bernhard Odehnal
43,Michel Neyret
41,Matteo Salvini
40,Aargau Kantonalbank
39,Tariq Ramadan
38,Le Matin
34,Jean-Claude Arnault
27,Pascal Koradi
26,Catherine Focas
26,Simonetta Sommaruga
26,Sandrine Salerno
24,Vera Weber
21,Urs Schwaller
20,Helmuth Werner
19,Arthur Grosjean
18,Visier Medien
16,Canton Lucerne
16,Vladimir Kaminer
15,Mercedes Vito
15,Cross Guardian
15,Justin Trudeau
15,Matthias Chapman
15,Luc Barthassat
13,Carlo Sommaruga
13,Meier Hans
12,George Dupuis
12,Dennis Rodman
