mentions_count,name
95,Donald Trump
76,Amr Abdallah
52,Angela Merkel
47,John Lasseter
44,Le Matin
39,Harald Schmidt
33,Keira Knightley
33,Justin Trudeau
31,Emma Thompson
31,Kim Jong
26,Rouslan Bersanov
25,Vladimir Putin
21,Prince Harry
20,Marshal Kim Jong
18,Queen Elizabeth
18,Ashraf Ghani
18,Pope Francis
16,Charanpreet Singh
16,Patrick Kelley
14,Doris Leuthard
13,Joseph Kabila
12,Horst Seehofer
12,Donald Tusk
12,Shinzō Abe
12,Tommy Robinson
12,Tariq Ramadan
12,Samia Hurst
12,Kevin Spacey
12,Yazid Arsaliev
11,Jean-Pierre Bemba
