mentions_count,name
192,Christian Constantine
52,Donald Trump
41,Joshua Holt
36,Nicolas Maduro
30,Christian Levrat
28,Mariano Rajoy
23,Catherine Cochard
22,Daniel Ortega
22,Dominik Balmer
21,George Tyndall
21,Arthur Rutishauser
20,Leo Varadkar
18,Hagens Berman
15,A Gerald Cordonier
13,Sonntagszeitung Puchs
13,Ernst Sieber
12,Luigi Di Maio
12,Le Matin
12,Kim Jong
12,Fabian Girard
12,Oscar Vargas
12,Simonetta Sommaruga
12,Arthur Grosjean
12,Pedro Sanchez
11,Sergio Mattarella
11,Pierre Maudet
10,Michel Temer
10,Larry Nassar
