mentions_count,name
42,Vale Thorens
35,Ali Khamenei
30,Barack Obama
24,François Hollande
23,Donald Trump
22,Thomas Fabius
12,Alain Berset
12,Nikki Haley
12,Square Franois Holland
12,Hasan Rohani
12,Holland Sarkozy
11,Mohammad Khatami
11,Mahmoud Ahmadinejad
10,Hassan Rohani
10,Andr Simonazzi
9,Rumpel Stilz
8,King Herod
8,Dirk Behrendt
7,Nyon Geneva
7,Karen Pierce
7,Andreas Mundt
7,Canton Chur
7,Le Matin
6,Daniel Meili
6,Rex Tillerson
6,Philippe Dubois
6,Constantine Franziskakis
6,Ali Shamkhani
6,Adam Zagajewski
6,Bo Christmas
