mentions_count,name
120,Isabelle Moret
72,Steve Bannon
62,Saad Hariri
57,Theresa May
47,Barbra Streisand
46,Michel Barnier
41,Pope Francis
37,Donald Trump
37,Nikolas Cruz
35,Pascal Broulis
33,King Salmane
33,Bertrand Cantat
32,Simonetta Sommaruga
31,Sergey Lavrov
30,Jared Kushner
24,Le Matin
24,Sean Cummings
21,A Pope Franois
20,Antiquariat Messe
19,Jan Kuciak
19,A Pascal Gavillet
17,Pope Franois
15,Li Shufu
15,Marcel Bosonnet
14,Rudolf Diesel
14,Vladimir Putin
14,Florent Quiquerez
13,Ashraf Ghani
13,Nicolas Maduro
12,Justin Trudeau
