mentions_count,name
99,Theresa May
81,Simonetta Sommaruga
50,Nick Ayers
39,Meng Wanzhou
35,John Key
30,Jamal Khashoggi
30,Mohammed Dahlan
24,Carlos Ghosn
21,Nikol Pachinian
20,Viola Amherd
19,Doris Leuthard
17,Le Matin
16,Santa Claus
16,Chur Bishop
16,Johann Schneider-Ammann
15,Cyril Kobler
15,Gillian Anderson
14,Severin Swan
14,Cristian Ineichen
14,Mikhail Popkov
14,Frank Urbaniok
13,Karl Vogler
13,Meyer Burger
13,Ueli Maurer
12,Patrick Dils
12,Daniel Wicki
12,Canton Lucerne
12,Edward Philippe
12,Abdel Mahdi
