mentions_count,name
63,Meghan Markle
39,Prince Harry
38,Nicolas Maduro
30,Dominik Balmer
25,Marianne Kohler
24,Dueli Maurer
23,Donald Trump
18,Mirjam Messerli
18,Hillary Clinton
18,Daniel Ortega
18,Macky Sall
18,Bundesrat Maurer
16,Ernst Sieber
15,Castle Windsor
12,Shakeel Maqbool
12,Pascal Schmuck
12,Henri Falcon
12,Luis Rubio
12,Siraj Khan
12,Arvind Tiwari
12,Aleksandr Ott
11,Elton John
11,Verkehrsinformationsdienstes Viasuisse
10,Daniel Rosh
10,Friedrich Dürrenmatt
10,Mouhamadou Fallou
10,Diosdado Cabello
9,Ali Erbas
9,Mikhail Currie Harry
