mentions_count,name
42,François Hollande
35,Serge Sarkisian
29,Tariq Ramadan
28,Kim Jong
24,Le Matin
23,Donald Trump
22,Sabrina Kouider
21,Square Franois Holland
21,Thomas Fabius
21,Holland Sarkozy
19,Mahmoud Abbas
19,Cambridge Analytica
18,Juan Barros
18,Nikol Pachinian
18,Juan Carlos Cruz
15,Kim Kardashian
15,Sbs Agro
15,Barack Obama
14,Wang Yi
14,Didier Burkhalter
13,Daniela Fuhrer
12,Mont Blanc
12,Chosun Ilbo
12,Allahu Akbar
11,Robert Green
11,Harold Bornstein
10,Ouissem Medouni
10,Johnny Depp
10,Pigne Darolla
10,Cruz Beckham
