mentions_count,name
67,Nadia Kohler
47,Sergio Marchionne
34,Donald Trump
30,Alexander Benalla
29,Steve Bannon
28,Vladimir Putin
27,Tom Cruise
26,Pablo Casals
25,Martina Hingis
23,Michael Cohen
22,Nelson Mandela
22,Magnus Carlsen
22,Gaza Gaza
20,Foxxy Angel
20,Ulrike Meinhof
18,Benny Andersson
18,Juan Segura
18,Nbg Ragaz
17,Andrew Lincoln
16,Larry Hillbroom Jr
16,Mariela Castro
16,Larry Hillblom
16,Pamela Feltus
16,Fredy Brunner
14,Sarah Gerster
13,Cristian Menn
12,Rick Grimes
12,Oskar Freysinger
12,Hassan Sadeghi
11,George Soros
