mentions_count,name
105,Jamal Khashoggi
43,Tayyip Erdogan
38,Ted Cruz
36,Canton Lucerne
35,Yamal Khashoggi
28,Le Matin
26,Guillaume Barazzone
25,John Milton
23,Donald Trump
22,Jair Bolsonaro
20,Dewayne Johnson
19,Vladimir Putin
18,Yeni Safak
16,Andreas Maurer
14,Kareem Hussein
14,Nicolas Sarkozy
14,King Salmane
12,Fernando Haddad
12,Meier Hans
11,Gasser Felstechnik
10,Haddad Fernando
10,Diego Aponte
10,Lee Harvey Oswald
10,Samuel Althof
10,George Soros
10,Thomas Bachmann
10,Mikhail Myers
9,Ennet Moss
9,Heiko Maas
