mentions_count,name
130,Vladimir Putin
68,Donald Trump
58,Barack Obama
43,Nelson Mandela
42,Tariq Ramadan
31,Mother Teresa
21,Patrick Chambaz
20,Schraner Burgener
19,Thomas Müller
18,Paul Ryan
18,Christopher Young
17,Shinzō Abe
17,Theresa May
15,Pope Francis
15,Andreas Heckmair
15,Philipp Fankhauser
15,Justine Greening
14,Samuel Fankhauser
13,Lindsey Graham
13,Geiss Bhler
12,Steve Jobs
12,Anthony Scaramucci
12,Johnny Depp
12,Roger Kay
12,Jeff Flake
12,Hasmukh Patel
12,Boris Johnson
11,Newt Gingrich
11,Le Matin
