mentions_count,name
131,Salah Abdeslam
67,Kim Wall
61,Lionel Girardin
47,Le Matin
43,Radovan Karadžić
38,Serge Sarkisian
37,Donald Trump
31,Dimitrij Ovtcharov
26,Peter Madsen
24,Seif Al-Islam
24,Herve Falciani
22,George Washington
21,Mary Jane
20,Johann Schneider-Ammann
20,Sun Yang
19,Hanna Lahoud
19,Stormy Daniels
19,Nikol Pachinian
18,Daniel Ortega
17,Catholic Pope
16,Pope Franois
16,Maja Lunde
16,Ratko Mladić
16,Mario Abdo
15,A Pope Franois
14,Caruana Galizia
13,Slobodan Milošević
13,Thomas Sandoz
13,Gaza Gaza
12,Boris Johnson
