mentions_count,name
33,Alain Berset
33,Dewayne Johnson
30,William Blake
27,Heather Heyer
24,John Waldron
21,Gerhard Pfister
20,Ali Arif
19,Donald Trump
18,Vidiadhar Surajprasad Naipaul
18,Luis Garrido
16,Idris Elba
16,Tomi Tomek
16,Ali Khamenei
16,Girish Maheshwari
16,Abdel Rahman
15,Fridolin Walcher
15,Lady Naipaul
14,Nicolas Hulot
14,Vladimir Putin
14,Alice Honegger
13,Simonetta Sommaruga
13,Carl Burckhardt
12,Brigitte Bardot
12,Andrew Brunson
12,Barbara Kleinert
11,Le Dimanche
11,Eugene Parker
11,Joshua Roberts
10,Justin Kasper
10,Reza Malek
