mentions_count,name
122,Rudolf Elmer
37,Keiko Fujimori
25,Lionel Girardin
24,Oscar Temaru
23,Le Matin
22,Tina Turner
20,Pope Francis
16,Jair Bolsonaro
16,Catherine Schulze
16,Horst Seehofer
16,Pascal Crittin
15,Tariq Ramadan
15,Fernando Haddad
14,Justin Trudeau
14,Elena Ferrantes
13,Cristian Spuck
12,Rick Scott
12,Bruno Zuppiger
12,Simone Kuhn
11,Ollanta Humala
11,Luca Cirigliano
11,Gault Millau
11,Yamal Khashoggi
10,Jorge Barata
10,Rob Jenkins
10,Canton Zurich
10,Pedro Pablo
10,Giuliana Loza
9,Manfred Weber
9,Donald Trump
